page_id,page_length,page_namespace,page_title
2720,7936,2,'Luckas-bot'
2721,492,0,'КIатIихъ_жамагIат'
2722,435,0,'Колоб_жамагIат'
2723,467,0,'Толиб_жамагIат'
2724,571,0,'ХIанапилросу_жамагIат'
2725,496,0,'Тулуязулросу_жамагIат'
2726,468,0,'МахIамалросу_жамагIат'
2727,7439,2,'Darkicebot'
2728,451,0,'КъехIросу_жамагIат'
2729,445,0,'Рохьоб_жамагӀат'
2730,474,0,'Кортала_жамагIат'
2731,588,0,'Шумбул_жамагIат'
2732,513,0,'Халатала_жамагIат_(Билкан_район)'
2733,560,0,'ПуштIатала_жамагIат'
2734,447,0,'КацIиб_жамагIат'
2735,551,0,'МачIаб-иццухъ_жамагIат'
2736,447,0,'Почбина_жамагIат'
2737,491,0,'РочахIмад_жамагIат'
2738,522,0,'Къабахчолиб'
2739,58,0,'Къабахчолиб_жамагIат'
2740,451,0,'Шарип'
2741,46,0,'Шарип_жамагIат'
2742,513,0,'ГIумалиб'
2743,51,0,'ГIумалиб_жамагIат'
2744,374,0,'Оциязултала'
2745,58,0,'Оциязултала_жамагIат'
2746,589,0,'ЧIедерабтала'
2747,59,0,'ЧIедерабтала_жамагIат'
2748,404,0,'Гарагал_жамагIат'
2749,85,4,'Bot_policy'
2750,5555,10,'AzAv'
2751,443,10,'ПуштIатала_жамагIат'
2752,7970,2,'ArthurBot'
2753,590,0,'ПуштIатала'
2754,249,10,'МагIарул_росаби'
2755,553,10,'ЖамагIат'
2756,537,0,'Малачилросу'
2757,11878,0,'Унсоколо_мухъ'
2758,84,14,'Унсоколо_район'
2759,356,10,'КIатIихъ_жамагIат'
2760,7483,2,'SilvonenBot'
2761,287,3,'SilvonenBot'
2762,415,10,'Эхеди_Тала_жамагIат'
2763,225,10,'Tsakhur_villages'
2764,140,14,'Эхеди_Тала_жамагIат'
2765,123,10,'Lang-tkr'
2766,275,10,'МацӀ+tkr'
2767,1418,0,'ЦІахурал'
2768,313,10,'Почбина_жамагIат'
2769,310,10,'Гарагал_жамагIат'
2770,305,10,'КацIиб_жамагIат'
2771,305,10,'Колоб_жамагIат'
2772,311,10,'КъехIросу_жамагIат'
2773,324,10,'МахIамалросу_жамагIат'
2774,306,10,'Рохьоб_жамагIат'
2775,391,10,'Халатала_жамагIат_(Билкан_район)'
2776,310,10,'Шумбул_жамагIат'
2777,361,10,'МачIаб-иццухъ_жамагIат'
2778,346,10,'РочахIмад_жамагIат'
2779,340,10,'Толиб_жамагIат'
2780,360,10,'Тулуязулросу_жамагIат'
2781,457,10,'ХIанапилросу_жамагIат'
2782,16,2,'Xqt'
2783,19,2,'Xqbot'
2784,4120,2,'Anas1712'
2785,81,0,'Беретросу_(Билкан_район)'
2786,58,0,'Mollaçibinə'
2787,4106,10,'КахIиб_район'
2788,94,0,'Халатала_жамагIат'
2789,107,10,'Халатала_жамагIат'
2790,309,0,'Халатала'
2791,425,0,'Халатала_жамагIат_(КахIиб_район)'
2792,382,10,'Халатала_жамагIат_(КахIиб_район)'
2793,627,0,'АхIтала'
2794,465,0,'КехIаб-авахI_жамагIат'
2795,331,10,'КехIаб-авахI_жамагIат'
2796,615,0,'ЦIолбокь'
2797,463,0,'Къашкъа-гIор_жамагIат'
2798,320,10,'Къашкъа-гIор_жамагIат'
2799,15478,0,'Генуб'
2800,475,0,'Эхеди_КахIиб_жамагIат'
2801,341,10,'Эхеди_КахIиб_жамагIат'
2802,629,0,'ТIинаб_ХалакIумур'
2803,48,0,'Милат'
2804,349,14,'Азарбижаналъул_миллатал'
2805,563,14,'Дагъистаналъул_миллатал'
2806,88,14,'Миллатал'
2807,513,0,'ЦIараки'
2808,6330,0,'Илишуб'
2809,27,0,'Илишуб_жамагIат'
2810,28,0,'ЦIараки_жамагIат'
2811,569,0,'ХIетав-росу'
2812,38,0,'Эхеди_Рохьоб_жамагIат'
2813,29,0,'Шотавар_жамагIат'
2814,33,0,'Шихзабахъ_жамагIат'
2815,39,0,'ЧIегIеррохьоб_жамагIат'
2816,27,0,'Чинихъ_жамагIат'
2817,25,0,'Чинар_жамагIат'
2818,30,0,'ЦIоронуб_жамагIат'
2819,30,0,'ЦIепелиб_жамагIат'
2820,31,0,'Хъипчахъ_жамагIат'
2821,480,0,'Халабтала_жамагIат'
2822,27,0,'Толиби_жамагIат'
2823,31,0,'Тасмалуб_жамагIат'
2824,27,0,'Тангит_жамагIат'
2825,27,0,'Марсан_жамагIат'
2826,35,0,'Лолпажиниб_жамагIат'
2827,27,0,'Лолалъ_жамагIат'
2828,41,0,'ЛекIикь_Малахъ_жамагIат'
2829,43,0,'ЛекIикь_КIатIихъ_жамагIат'
2830,28,0,'ЛекIикь_жамагIат'
2831,46,0,'КIудаб_ХалакIумур_жамагIат'
2832,33,0,'КIалтIубан_жамагIат'
2833,33,0,'Къурагьан_жамагIат'
2834,23,0,'Къум_жамагIат'
2835,35,0,'Къарабтала_жамагIат'
2836,35,0,'Къарабалда_жамагIат'
2837,33,0,'Киндиргъа_жамагIат'
2838,40,0,'КахIаб-гIурухъ_жамагIат'
2839,51,0,'Закам_жамагIат_(КахIиб_район)'
2840,29,0,'Дахмада_жамагӀат'
2841,35,0,'ГIунчIлунуб_жамагIат'
2842,26,0,'ГIечуб_жамагIат'
2843,42,0,'ГIалибекилросу_жамагIат'
2844,27,0,'Байдар_жамагIат'
2845,29,0,'Амирхан_жамагIат'
2846,30,0,'АмбарчIи_жамагIат'
2847,28,0,'АвахIиб_жамагIат'
2848,351,10,'Кукам_жамагIат'
2849,307,10,'Лагьиж_жамагIат'
2851,409,10,'МакIав_жамагIат'
2852,442,10,'БитIди_Тала_жамагIат'
2853,343,10,'Маъарухъ_жамагIат'
2854,349,10,'ЧIар_жамагIат'
2855,336,10,'Щобдакули_жамагIат'
2856,509,0,'АбагIалиб'
2857,516,0,'ВохIрабтала'
2858,509,0,'ГьогIтала'
2859,507,0,'Нухбикь'
2860,554,0,'Пашан'
2861,580,0,'Мамкъаб'
2862,578,0,'Масхараб'
2863,582,0,'Мучакиб'
2864,599,0,'ХанмухIаммадбина'
2865,587,0,'ХIасанбина'
2866,579,0,'Пириязухъ'
2867,581,0,'КIодочиб'
2868,577,0,'НуцIиб'
2869,533,0,'Къарабалиб'
2870,219,10,'Avar_villages'
2871,560,0,'Лъебел-уба'
2872,563,0,'ГIахьвахъ'
2873,553,0,'ЦIилбан'
2874,336,10,'МацIихъ_жамагIат'
2875,49,0,'МицIихъ'
2876,7995,2,'Djsasso'
2877,7262,2,'SassoBot'
2878,558,0,'Sabunçu'
2879,140,14,'Кукам_жамагIат'
2880,140,14,'Лагьиж_жамагIат'
2881,140,14,'МакIав_жамагIат'
2882,140,14,'МацIихъ_жамагIат'
2883,96,14,'Азарбижаналъул_жамагIатал'
2884,594,0,'Мазумкъарануб'
2885,537,0,'ЧIегIерчиязухъ'
2886,586,0,'КьогIаб-бина'
2887,342,10,'Кортала_жамагIат'
2888,588,0,'Пучкъара'
2889,588,0,'ГъорахIажиял'
2890,568,0,'ГIажбитI'
2891,578,0,'ЦIалбан'
2892,603,0,'КахIабкилса'
2893,605,0,'КилсабукIов'
2894,534,0,'ЧIоролиб'
2895,514,0,'КIацIбикь'
2896,574,0,'Муърузухъ'
2897,580,0,'ГьетIарабтала'
2898,593,0,'МазумжонаббакI'
2899,528,0,'Мазумтала'
2900,602,0,'Байрам-бина'
2901,517,0,'Göyrücük'
2902,554,0,'КIудабтала'
2903,556,0,'ЧIинчIартала'
2904,547,0,'Горгиб'
2905,607,0,'КIулизан'
2906,557,0,'Маликилросу'
2907,559,0,'Исакъилгирма'
2908,600,0,'Ələsgər'
2909,598,0,'Cimcimax'
2910,600,0,'Bazar'
2911,601,0,'КIумур'
2912,136,14,'ПуштIатала_жамагIат'
2913,135,14,'Къашкъа-гIор_жамагIат'
2914,135,14,'Эхеди_КахIиб_жамагIат'
2915,135,14,'КехIаб-авахI_жамагIат'
2916,136,14,'КIатIихъ_жамагIат'
2917,135,14,'Халатала_жамагIат_(КахIиб_район)'
2918,136,14,'РочахIмад_жамагIат'
2919,136,14,'Рохьоб_жамагIат'
2920,136,14,'Почбина_жамагIат'
2921,136,14,'МачIаб-иццухъ_жамагIат'
2922,136,14,'МахIамалросу_жамагIат'
2923,136,14,'КъехIросу_жамагIат'
2924,136,14,'Колоб_жамагIат'
2925,136,14,'КацIиб_жамагIат'
2926,136,14,'Гарагал_жамагIат'
2927,136,14,'Шумбул_жамагIат'
2928,136,14,'Халатала_жамагIат_(Билкан_район)'
2929,136,14,'ХIанапилросу_жамагIат'
2930,136,14,'Тулуязулросу_жамагIат'
2931,136,14,'Толиб_жамагIат'
2932,82,14,'XX_гIасру'
2933,83,14,'XIX_гIасру'
2934,83,14,'XXI_гIасру'
2935,95,14,'Гуржи_тIурачIел_макъалаби'
2936,140,14,'Маъарухъ_жамагIат'
2937,140,14,'Щобдакули_жамагIат'
2938,140,14,'ЧIар_жамагIат'
2939,140,14,'БитIди_Тала_жамагIат'
2940,85,2,'Oscar'
2942,51,0,'Эрмениял'
2943,135,14,'ЦIараки_жамагIат'
2944,135,14,'Илишуб_жамагIат'
2945,136,14,'Кортала_жамагIат'
2946,140,14,'Бехе_Чардахъ_жамагIат'
2947,564,0,'КIатIихъ'
2948,534,0,'Гарагал'
2949,577,0,'КацIиб'
2950,576,0,'КъехIросу'
2951,595,0,'МахIамалросу'
2952,618,0,'МачIаб-иццухъ'
2953,589,0,'Почбина'
2954,569,0,'Рохьоб'
2955,582,0,'РочахIмад'
2956,572,0,'Толиб'
2957,607,0,'Тулуязулросу'
2958,576,0,'Халатала_(Билкан_район)'
2959,614,0,'ХIанапилросу'
2960,560,0,'Шумбул'
2961,569,0,'Колоб'
2962,585,0,'Кортала'
2963,505,0,'АвахIиб'
2964,519,0,'АмбарчIи'
2965,514,0,'Амирхан'
2966,511,0,'Байдар'
2967,543,0,'ГIалибекилросу'
2968,508,0,'ГIечуб'
2969,526,0,'ГIунчIлунуб'
2970,520,0,'Дахмада'
2971,506,0,'Закам_(КахӀиб_район)'
2972,535,0,'КахIаб-гIурухъ'
2973,525,0,'Киндиргъа'
2974,909,0,'Къарабалда'
2975,526,0,'Къарабтала'
2976,498,0,'Къум'
2977,523,0,'Къурагьан'
2978,470,0,'КIалтIубан'
2979,557,0,'КIудаб_ХалакIумур'
2980,511,0,'ЛекIикь'
2981,551,0,'ЛекIикь_КIатIихъ'
2982,542,0,'ЛекIикь_Малахъ'
2983,510,0,'Лолалъ'
2984,529,0,'Лолпажиниб'
2985,508,0,'Марсан'
2986,509,0,'Тангит'
2987,519,0,'Тасмалуб'
2988,506,0,'Толиби'
2989,667,0,'Халатала_(КахIиб_район)'
2990,518,0,'Хъипчахъ'
2991,519,0,'ЦIепелиб'
2992,515,0,'ЦIоронуб'
2993,507,0,'Чинар'
2994,511,0,'Чинихъ'
2995,534,0,'ЧIегIеррохьоб'
2996,522,0,'Шихзабахъ'
2997,515,0,'Шотавар'
2998,534,0,'Эхеди_Рохьоб'
2999,600,0,'КехIаб-авахI'
3000,620,0,'Къашкъа-гIор'
3001,611,0,'Эхеди_КахIиб'
3002,135,14,'Халабтала_жамагIат'
3003,350,10,'Халабтала_жамагIат'
3004,594,0,'Халабтала'
3005,588,0,'Квешхъутан'
3006,581,0,'Qımırlı'
3007,516,0,'СускIани'
3008,51,0,'СускIани_жамагIат'
3009,533,0,'Инхил_КахIиб'
3010,58,0,'Инхил_КахIиб_жамагIат'
3011,485,0,'Инхил_КIатIихъ'
3012,61,0,'Инхил_КIатIихъ_жамагIат'
3013,533,0,'ЦIияб_ЦIараки'
3014,59,0,'ЦIияб_ЦIараки_жамагIат'
3015,51,0,'Üzümlükənd'
3016,53,0,'ГIалиабад_жамагӀат'
3017,251,10,'Хъалтагъал_villages'
3018,268,0,'Закам'
3020,504,0,'Закам_(Закатала_район)'
3021,76,0,'Закам_жамагӀат_(Закатала_район)'
3023,52,0,'Цахурал'
3024,49,0,'Solban'
3025,76,0,'Википедия:Администраторал'
3026,56,0,'Википедия:тIинчI'
3028,79,0,'Миллатал'
3029,224,14,'Дагъистаналъул_халкъал'
3030,721,10,'Commonscat'
3035,232,3,'Budelberger'
3036,25,3,'Rubin16'
3037,26,3,'Rubinbot'
3038,15,2,'Rubinbot'
3039,148,2,'WikimediaNotifier/updated'
3041,52,0,'Qazbölük'
3042,120,2,'Kanonkas/monobook.js'
3043,6781,2,'Chobot'
3044,55,14,'ЦIамухъ'
3045,602,0,'Хъузхъул'
3046,42,2,'Druffeler'
3047,50,0,'Abjit'
3048,60,0,'İsaqlıgirmə'
3049,369,0,'Кор'
3050,689,0,'Мингечаур'
3051,346,10,'МацӀ+hy'
3052,346,10,'МацӀ-hy'
3053,346,10,'МацӀ*hy'
3054,141,10,'Lang-hy'
3055,264,10,'ТIинчI-ЦIамухъ'
3056,73,10,'ЦIамухъ_stub'
3057,2116,0,'Эрменистан'
3059,1,10,'!'
3060,184,10,'Км²'
3061,344,10,'МацӀ+fa'
3062,343,10,'МацӀ-fa'
3063,344,10,'МацӀ*fa'
3064,636,10,'Lang-fa'
3066,94,2,'Mmh'
3067,135,2,'Muro_de_Aguas/monobook.js'
3069,120,2,'Finnrind/monobook.js'
3070,111,2,'Ivocamp96/monobook.css'
3072,52,2,'JaynFM'
3073,25,3,'JaynFM'
3074,25,3,'Zxabot'
3075,22,2,'Zxabot'
3076,29,2,'Techman224'
3077,118,2,'Str4nd/monobook.js'
3078,116,2,'Kuvaly/monobook.js'
3079,124,2,'Juliancolton/monobook.js'
3080,74,2,'Luis1970'
3082,885,2,'TaBOT-zerem'
3083,6,2,'리롤'
3084,36,10,'Commons'
3085,303,2,'Eminn'
3086,716,2,'Axan.bulut'
3087,6604,2,'Mercy'
3088,79,2,'Mdavid89'
3089,100,2,'Sj'
3090,224,3,'Sj'
3091,1485,0,'Лезгиял'
3092,158,10,'МацӀ+lez'
3093,162,10,'Lang-lez'
3094,61,10,'Stub'
3095,57,0,'ГIурус_мацI'
3096,78,1,'ГIурус_мацI'
3097,231,0,'ГьетIараб-гIор'
3098,831,0,'ХIамитIа'
3099,325,0,'МосокIал'
3100,8806,0,'Буртиял'
3101,439,0,'Ихал'
3102,57,2,'Pietro'
3103,505,4,'Боты'
3104,271,10,'Softredirect'
3105,61,0,'МагІарул_мацI'
3106,24,2,'Bearas'
3107,5174,2,'RoggBot'
3108,94,2,'D\'ohBot'
3109,578,2,'Dnikitin'
3110,748,2,'Bff'
3111,50,2,'Wutsje'
3112,109,3,'85.132.47.9'
3113,983,2,'MetalGearLiquid'
3114,54,2,'Louperibot'
3115,32,2,'Cbuckley'
3117,156,2,'Nagy'
3118,54,2,'Sisyph'
3119,71,2,'DSisyphBot'
3120,987,2,'Cekli829'
3121,31,2,'Amon-Ra999'
3122,92,2,'Der_Buckesfelder'
3123,115,2,'Beany/monobook.js'
3124,116,2,'Kved/monobook.js'
3126,426,2,'Anonymous_Dissident'
3127,919,2,'Obersachsebot'
3128,6174,2,'FoxBot'
3129,47,3,'FoxBot'
3130,47,3,'Foxie001'
3131,6614,2,'Foxie001'
3132,493,2,'Alensha'
3145,66,2,'Perkele'
3147,207,2,'Ciphers'
3148,1492,2,'Jamesofur'
3150,322,2,'Dinamik-bot'
3151,21,2,'Barras'
3152,6899,2,'Uusijani'
3153,24,2,'LUFC'
3154,69,2,'Wutsje/monobook.css'
3155,5904,2,'Masti'
3156,83,2,'Leo_Monty'
3157,8435,2,'Arseny1992'
3158,619,2,'Phantomsteve'
3159,50,3,'Phantomsteve'
3160,9372,2,'Jfblanc'
3161,27,2,'Comp1089'
3162,21,2,'Gulmammad'
3164,103,2,'Patrol110'
3165,24,2,'Chrisvomberg'
3168,417,0,'PT_Sans'
3173,146,2,'NuclearWarfare'
3174,93,2,'Juliancolton'
3176,21,3,'Erwin'
3177,49,3,'Meno25'
3178,117,2,'Mercy/monobook.js'
3179,23,2,'Luckas_Blade'
3180,121,2,'Vinhtantran/monobook.js'
3182,123,2,'Pmlineditor/monobook.js'
3183,29,2,'Prince_Kassad~avwiki'
3185,224,2,'Kuvaly'
3186,131,2,'The_Evil_IP_address/monobook.js'
3187,129,2,'The_Evil_IP_address/monobook.css'
3188,116,2,'Gz260/monobook.css'
3189,2872,0,'МелъелтІа'
3190,818,10,'НП-Россия'
3194,531,2,'Mentifisto'
3195,120,2,'Egmontaz/monobook.js'
3198,172,2,'EleferenBot'
3199,37,2,'Jkbw'
3201,67,2,'Egmontbot'
3202,4355,2,'Neptunerover'
3205,274,2,'VasilievVV'
3206,142,2,'Vhorvat'
3207,34,2,'BRUTE'
3208,9,2,'BOTijo'
3209,1740,2,'BOTijo/info'
3210,25,3,'BOTijo'
3211,562,2,'Gaeser'
3212,27817,2,'Emijrp/List_of_Wikipedians_by_number_of_edits_(bots_included)'
3213,120,2,'Romaine/monobook.js'
3214,118,2,'Romaine/vector.js'
3216,108,2,'Romaine/vector.css'
3217,23,2,'.snoopy.'
3218,13310,2,'Emijrp/List_of_Wikipedians_by_number_of_edits'
3219,12023,2,'Random_mess'
3220,15,2,'Jotterbot'
3221,26,2,'Jyothis'
3222,8197,2,'JAn_Dudík'
3224,6209,2,'OffsBlink'
3230,10,2,'Parvus7'
3231,372,2,'Parvus7/style'
3234,7419,2,'Carsrac'
3235,7575,2,'JhsBot'
3236,24747,0,'МагIлиб'
3237,59,2,'J_Hazard'
3238,127,2,'Vinhtantran/vector.js'
3239,32,2,'Emaus'
3240,9022,2,'EmausBot'
3243,246,0,'КIударал'
3244,121,2,'J.delanoy/monobook.js'
3246,116,2,'Kuvaly/vector.js'
3251,48,2,'Maximillion_Pegasus'
3252,330,2,'Mike.lifeguard/vector.js'
3253,128,2,'Jon_Harald_Søby/vector.js'
3254,109,2,'Jon_Harald_Søby/vector.css'
3255,20,2,'Matasg'
3265,2834,2,'Wikitanvir'
3267,106,2,'Pandukht'
3268,3816,2,'KamikazeBot'
3269,381,2,'Ghaly'
3270,416,2,'GhalyBot'
3271,928,1,'Гумбет_мухъ'
3272,74,2,'Drini'
3273,97,3,'Drini'
3274,57,0,'Bayrambinə'
3276,293,0,'ХахIцIул'
3277,96,14,'ХIур-хер'
3278,28,0,'Populus_alba'
3279,281,0,'Чараналъул_гъветI'
3280,46,0,'Populus_nigra'
3281,1656,10,'Babel'
3282,522,10,'User_tr'
3283,85,14,'User_tr'
3284,56,14,'User_tr-N'
3285,585,10,'User_en-2'
3286,85,14,'User_en'
3287,56,14,'User_en-2'
3288,287,0,'Микк'
3289,22,0,'Quercus'
3290,271,0,'ГIеч'
3291,21,0,'Malus'
3292,263,0,'Гени'
3293,22,0,'Pyrus'
3294,1612,2,'Fr33kman'
3295,26,3,'Fr33kman'
3296,69,14,'Участникалъул_мацIал'
3297,85,14,'User_de'
3298,85,14,'User_ru'
3299,119,2,'Memo18'
3300,103,2,'Memo18/vector.css'
3303,371,2,'Manuelt15'
3304,381,2,'WinContro'
3305,120,2,'Manuelt15/vector.js'
3306,121,2,'Manuelt15/monobook.js'
3307,117,2,'Juhko/monobook.js'
3308,117,2,'Juhko/vector.js'
3309,1400,3,'Wikitanvir'
3311,118,2,'Shanel/vector.js'
3312,114,2,'Shanel/vector.css'
3313,266,2,'Pilif12p'
3314,26,2,'Kgsbot'
3315,37,2,'Quentinv57'
3316,42,3,'Quentinv57'
3319,22,2,'MrStamper'
3320,58,2,'Marcus_Cyron'
3321,195,3,'Amit6'
3322,185,2,'Amit6'
3325,21,2,'Adambro'
3326,318,2,'Kpeterzell'
3327,31,2,'Hosiryuhosi'
3328,901,2,'Jalexander-WMF'
3331,199,2,'Gz260/vector.css'
3332,143,2,'Kwj2772/vector.js'
3333,352,3,'Kpeterzell'
3335,583,2,'Edwod2001'
3336,14945,2,'Pawelek39'
3337,992,2,'Dgultekin'
3339,10109,2,'ChuispastonBot'
3340,307,2,'Klyman'
3342,7209,2,'ZéroBot'
3343,148,2,'Erwin/vector.js'
3344,25,2,'Ebrambot'
3345,8040,2,'Rodejong'
3349,40,2,'Frozen_Wind'
3351,119,2,'EdoDodo/vector.js'
3352,424,2,'Kanjy'
3353,14,2,'TjBot'
3354,30,3,'TjBot'
3355,30,2,'Tjmoel'
3356,1124,3,'Tjmoel'
3357,121,2,'Loveless'
3358,138,8,'Sitesupport-url'
3359,26,2,'Wwbot'
3360,56,14,'Бакъул_район'
3362,421,10,'Сон'
3363,124,10,'S'
3364,81,10,'Br'
3366,632,10,'Roman'
3367,121,0,'1914'
3368,121,0,'1908'
3369,3017,2,'SreeBot'
3370,184,0,'Цо'
3371,190,0,'КӀиго'
3372,192,0,'Лъабго'
3373,190,0,'Ункъо'
3374,188,0,'Щуго'
3375,192,0,'Анлъго'
3376,192,0,'Анкьго'
3377,192,0,'Микьго'
3378,190,0,'ИчӀго'
3379,193,0,'АнцӀго'
3380,6336,3,'Kmoksy'
3381,36,2,'H._Klaus_M._Hoffmann'
3382,36,2,'HRoestBot'
3383,185,0,'Дабадах'
3384,243,14,'ХIанчIи'
3385,28,0,'Otis_tarda'
3386,298,0,'Хъарчигъа'
3387,1425,2,'Kamuran_otukenli'
3388,555,10,'User_af-1'
3389,85,14,'User_af'
3390,56,14,'User_af-1'
3391,570,10,'User_ar-1'
3392,85,14,'User_ar'
3393,56,14,'User_ar-1'
3394,441,10,'User_az'
3395,85,14,'User_az'
3396,56,14,'User_az-N'
3397,507,10,'User_tr-2'
3398,56,14,'User_tr-2'
3399,655,10,'User_als-1'
3400,86,14,'User_als'
3401,58,14,'User_als-1'
3402,545,10,'User_ast-1'
3403,86,14,'User_ast'
3404,58,14,'User_ast-1'
3405,496,10,'User_bar-1'
3406,86,14,'User_bar'
3407,58,14,'User_bar-1'
3408,618,10,'User_be-2'
3409,85,14,'User_be'
3410,56,14,'User_be-2'
3411,612,10,'User_bg-1'
3412,85,14,'User_bg'
3413,56,14,'User_bg-1'
3414,546,10,'User_ca-1'
3415,85,14,'User_ca'
3416,56,14,'User_ca-1'
3417,529,10,'User_ca-4'
3418,56,14,'User_ca-4'
3419,498,10,'User_cs-1'
3420,85,14,'User_cs'
3421,56,14,'User_cs-1'
3422,503,10,'User_da-1'
3423,85,14,'User_da'
3424,56,14,'User_da-1'
3425,504,10,'User_da-2'
3426,56,14,'User_da-2'
3427,523,10,'User_de-1'
3428,56,14,'User_de-1'
3429,538,10,'User_de-2'
3430,56,14,'User_de-2'
3431,505,10,'User_de-3'
3432,56,14,'User_de-3'
3433,551,10,'User_el'
3434,85,14,'User_el'
3435,56,14,'User_el-N'
3436,572,10,'User_el-1'
3437,56,14,'User_el-1'
3438,533,10,'User_en'
3439,56,14,'User_en-N'
3440,552,10,'User_en-1'
3441,56,14,'User_en-1'
3442,556,10,'User_en-3'
3443,56,14,'User_en-3'
3444,569,10,'User_en-4'
3445,56,14,'User_en-4'
3446,528,10,'User_eo-1'
3447,85,14,'User_eo'
3448,56,14,'User_eo-1'
3449,528,10,'User_eo-2'
3450,56,14,'User_eo-2'
3451,529,10,'User_eo-3'
3452,56,14,'User_eo-3'
3453,542,10,'User_es'
3454,85,14,'User_es'
3455,56,14,'User_es-N'
3456,554,10,'User_es-1'
3457,56,14,'User_es-1'
3458,557,10,'User_es-2'
3459,56,14,'User_es-2'
3460,558,10,'User_es-4'
3461,56,14,'User_es-4'
3462,524,10,'User_et-1'
3463,85,14,'User_et'
3464,56,14,'User_et-1'
3465,517,10,'User_eu'
3466,85,14,'User_eu'
3467,56,14,'User_eu-N'
3468,636,10,'User_fa'
3469,85,14,'User_fa'
3470,56,14,'User_fa-N'
3471,528,10,'User_fi'
3472,85,14,'User_fi'
3473,56,14,'User_fi-N'
3474,509,10,'User_fi-1'
3475,56,14,'User_fi-1'
3476,537,10,'User_fr'
3477,85,14,'User_fr'
3478,56,14,'User_fr-N'
3479,562,10,'User_fr-1'
3480,56,14,'User_fr-1'
3481,525,10,'User_fr-2'
3482,56,14,'User_fr-2'
3483,508,10,'User_gl-1'
3484,85,14,'User_gl'
3485,56,14,'User_gl-1'
3486,631,10,'User_grc-1'
3487,86,14,'User_grc'
3488,58,14,'User_grc-1'
3489,540,10,'User_gsw-1'
3490,61,14,'User_gsw'
3491,31,14,'User_gsw-1'
3492,536,10,'User_he-1'
3493,85,14,'User_he'
3494,56,14,'User_he-1'
3495,739,10,'User_he-2'
3496,56,14,'User_he-2'
3497,611,10,'User_hi-1'
3498,85,14,'User_hi'
3499,56,14,'User_hi-1'
3500,508,10,'User_hr'
3501,85,14,'User_hr'
3502,56,14,'User_hr-N'
3503,516,10,'User_hr-1'
3504,56,14,'User_hr-1'
3505,500,10,'User_hu'
3506,85,14,'User_hu'
3507,56,14,'User_hu-N'
3508,549,10,'User_ia-2'
3509,85,14,'User_ia'
3510,56,14,'User_ia-2'
3511,491,10,'User_id-3'
3512,85,14,'User_id'
3513,56,14,'User_id-3'
3514,675,10,'User_io-3'
3515,85,14,'User_io'
3516,56,14,'User_io-3'
3517,518,10,'User_it-1'
3518,85,14,'User_it'
3519,56,14,'User_it-1'
